match_date,tournament,tour,surface,round,player_1,player_2,winner_name,loser_name,p1_win,odds_p1,odds_p2,indoor,elo_p1,elo_p2,elo_diff,surface_elo_p1,surface_elo_p2,surface_elo_diff,ranking_gap,recent_win_rate_diff_5,surface_recent_win_rate_diff_5,recent_win_rate_diff_10,surface_recent_win_rate_diff_10,fatigue_matches_7d_diff,fatigue_long_matches_14d_diff,h2h_weighted_diff,is_atp,tournament_tier,serve_points_won_diff,return_points_won_diff,hold_pct_diff,break_pct_diff
2024-02-05,Tourney_7,ATP,Grass,R16,atp player 19,atp player 4,ATP_Player_4,ATP_Player_19,0.0,3.42,1.544,,1535.7168670293977,1533.7541230365116,1.9627439928860895,1477.7524041155561,1535.1215531328937,-57.36914901733758,,-0.20000000000000007,-0.4,-0.19999999999999996,-0.46666666666666673,0,0,0.0,1,0.0,,,,
2024-02-08,Tourney_7,WTA,Clay,F,wta player 11,wta player 9,WTA_Player_11,WTA_Player_9,1.0,2.081,2.177,,1486.244162752067,1475.9313166959396,10.312846056127455,1498.0349271905325,1498.7861288446777,-0.751201654145234,,-0.2,0.0,0.06666666666666671,0.0,1,0,0.0,0,0.0,,,,
2024-02-11,Tourney_2,WTA,Hard,F,wta player 11,wta player 5,WTA_Player_11,WTA_Player_5,1.0,1.926,2.376,,1497.8880742411645,1479.8054640913806,18.08261014978393,1511.8259538427887,1501.7461752937545,10.079778549034245,,0.0,0.16666666666666663,0.0,0.16666666666666663,0,0,-0.5,0,0.0,,,,
2024-02-14,Tourney_7,WTA,Hard,F,wta player 10,wta player 2,WTA_Player_10,WTA_Player_2,1.0,1.42,4.244,,1502.9994710681892,1484.599188289326,18.40028277886313,1499.6133339776218,1478.0001547250026,21.613179252619148,,0.20000000000000007,0.09999999999999998,0.0,0.16666666666666669,0,0,-0.5,0,0.0,,,,
2024-02-17,Tourney_3,ATP,Clay,R16,atp player 19,atp player 4,ATP_Player_4,ATP_Player_19,0.0,2.396,1.913,,1523.6490769746517,1545.8219130912576,-22.172836116605822,1531.3835977423778,1512.3051611075969,19.078436634780928,,-0.20000000000000007,-0.4,-0.4,-0.2857142857142857,0,0,-0.5,1,0.0,,,,
2024-02-20,Tourney_4,ATP,Clay,F,atp player 19,atp player 9,ATP_Player_19,ATP_Player_9,1.0,1.952,2.337,,1512.4138616115595,1554.0103681683472,-41.596506556787745,1518.725313403921,1512.4118432701778,6.313470133743294,,-0.4,0.0,-0.39999999999999997,0.025000000000000022,0,0,0.5,1,0.0,,,,
2024-02-23,Tourney_8,ATP,Grass,F,atp player 10,atp player 13,ATP_Player_10,ATP_Player_13,1.0,1.622,3.091,,1458.3509241661277,1453.927693906604,4.423230259523734,1520.8417317141054,1500.4706975350266,20.371034179078833,,-0.2,0.09999999999999998,-0.09999999999999998,0.16666666666666663,0,0,0.0,1,0.0,,,,
2024-02-26,Tourney_7,WTA,Clay,F,wta player 1,wta player 8,WTA_Player_8,WTA_Player_1,0.0,4.814,1.366,,1544.6438193398117,1524.957277234619,19.686542105192757,1512.042190349016,1510.4382736498562,1.603916699159754,,0.0,0.33333333333333337,0.15000000000000002,0.33333333333333337,0,0,0.0,0,0.0,,,,
2024-02-29,Tourney_1,WTA,Clay,QF,wta player 18,wta player 9,WTA_Player_9,WTA_Player_18,0.0,2.437,1.888,,1448.799318032352,1464.287405206842,-15.488087174490147,1444.4799601500729,1486.760183299148,-42.28022314907503,,0.2,-0.3333333333333333,0.01428571428571429,-0.3333333333333333,0,0,0.0,0,0.0,,,,
2024-03-03,Tourney_3,ATP,Clay,SF,atp player 10,atp player 6,ATP_Player_10,ATP_Player_6,1.0,1.63,3.061,,1470.19815945855,1467.6662266716726,2.5319327868774053,1499.1865945058428,1477.9224858908606,21.264108614982206,,0.0,0.09999999999999998,-0.2,0.16666666666666669,0,0,0.5,1,0.0,,,,
2024-03-06,Tourney_5,WTA,Clay,R32,wta player 13,wta player 15,WTA_Player_13,WTA_Player_15,1.0,1.864,2.478,,1463.5923909262772,1506.8239494491097,-43.23155852283253,1489.1793504020884,1509.497723071193,-20.31837266910452,,-0.19999999999999996,-0.06666666666666671,-0.25,-0.23809523809523808,0,0,0.5,0,0.0,,,,
2024-03-09,Tourney_5,ATP,Grass,F,atp player 10,atp player 6,ATP_Player_6,ATP_Player_10,0.0,4.014,1.447,,1482.110711146225,1455.7536749839976,26.35703616222736,1532.138946274757,1477.5766522342876,54.562294040469396,,0.39999999999999997,0.35,0.0,0.4642857142857143,0,0,1.0,1,0.0,,,,
2024-03-12,Tourney_8,WTA,Hard,R32,wta player 13,wta player 4,WTA_Player_13,WTA_Player_4,1.0,2.809,1.712,,1477.0778972967607,1545.5144699273985,-68.43657263063778,1477.7573901970152,1488.814308212328,-11.056918015312704,,-0.20000000000000007,-0.08333333333333331,-0.36666666666666664,-0.08333333333333331,0,0,0.0,0,0.0,,,,
2024-03-15,Tourney_7,ATP,Grass,R16,atp player 3,atp player 6,ATP_Player_3,ATP_Player_6,1.0,1.336,5.229,,1524.4176598668355,1468.6622724411375,55.75538742569802,1499.9758617012878,1491.4458261616821,8.530035539605706,,0.19999999999999996,0.09999999999999998,0.29999999999999993,0.09999999999999998,0,0,0.0,1,0.0,,,,
2024-03-18,Tourney_4,WTA,Clay,QF,wta player 18,wta player 19,WTA_Player_18,WTA_Player_19,1.0,1.551,3.385,,1437.3339035451197,1501.3303143197425,-63.996410774622746,1433.9331012031118,1509.164662447456,-75.23156124434422,,-0.39999999999999997,-0.6,-0.2,-0.6,0,0,0.5,0,0.0,,,,
2024-03-21,Tourney_7,ATP,Clay,QF,atp player 1,atp player 5,ATP_Player_5,ATP_Player_1,0.0,2.635,1.784,,1528.154958155309,1513.5516575152917,14.603300640017324,1534.383887572302,1501.582331963357,32.80155560894491,,-0.19999999999999996,0.30000000000000004,0.09999999999999998,0.30000000000000004,0,0,-0.5,1,0.0,,,,
2024-03-24,Tourney_2,ATP,Clay,R32,atp player 16,atp player 17,ATP_Player_16,ATP_Player_17,1.0,1.63,3.061,,1468.5589755004892,1482.3127509409946,-13.753775440505478,1500.449353058671,1478.7319928979343,21.71736016073669,,0.0,0.25,-0.10000000000000003,0.25,0,0,0.0,1,0.0,,,,
2024-03-27,Tourney_1,ATP,Clay,R32,atp player 14,atp player 9,ATP_Player_9,ATP_Player_14,0.0,1.979,2.3,,1454.5745486162841,1540.5805010790582,-86.00595246277408,1488.4142375949045,1500.6298788049014,-12.215641209996875,,-0.39999999999999997,-0.6,-0.6,-0.5,0,0,-1.0,1,0.0,,,,
2024-03-30,Tourney_4,WTA,Clay,R32,wta player 1,wta player 14,WTA_Player_1,WTA_Player_14,1.0,1.979,2.3,,1531.9645970190697,1495.7682782496702,36.19631876939957,1499.9867934223184,1488.442848910207,11.543944512111466,,0.0,0.5,0.2222222222222222,0.5,0,0,-0.5,0,0.0,,,,
2024-04-02,Tourney_1,WTA,Grass,R16,wta player 1,wta player 18,WTA_Player_18,WTA_Player_1,0.0,2.589,1.806,,1542.7189239466318,1451.5195980021233,91.19932594450847,1535.515852769629,1499.1990022740465,36.31685049558246,,0.4,0.5,0.29999999999999993,0.5,0,0,0.0,0,0.0,,,,
2024-04-05,Tourney_2,ATP,Grass,QF,atp player 12,atp player 13,ATP_Player_12,ATP_Player_13,1.0,2.396,1.913,,1534.8833834175246,1442.0804586141817,92.80292480334288,1524.9222635989427,1489.173482974375,35.748780624567644,,0.6000000000000001,0.4,0.39999999999999997,0.19999999999999996,0,0,0.0,1,0.0,,,,
2024-04-08,Tourney_3,ATP,Grass,R16,atp player 3,atp player 4,ATP_Player_4,ATP_Player_3,0.0,2.245,2.022,,1534.5082994192753,1557.0571284543498,-22.548829035074505,1511.6813038925018,1545.1579069507484,-33.47660305824661,,-0.4,-0.33333333333333337,0.0,-0.16666666666666674,0,0,0.0,1,0.0,,,,
2024-04-11,Tourney_5,WTA,Hard,F,wta player 7,wta player 9,WTA_Player_9,WTA_Player_7,0.0,2.544,1.829,,1533.0194018404786,1475.7528196940743,57.26658214640429,1553.1005356858716,1477.5894444117548,75.51109127411678,,0.19999999999999996,0.55,0.025000000000000022,0.6071428571428571,0,0,0.0,0,0.0,,,,
2024-04-14,Tourney_7,WTA,Grass,R32,wta player 1,wta player 14,WTA_Player_14,WTA_Player_1,0.0,3.641,1.503,,1527.6394165800036,1485.0139513221081,42.625465257895485,1522.26606168677,1475.615234236763,46.650827450007,,0.0,0.75,0.19999999999999996,0.75,0,0,0.0,0,0.0,,,,
2024-04-17,Tourney_4,ATP,Clay,R16,atp player 15,atp player 16,ATP_Player_15,ATP_Player_16,1.0,2.478,1.864,,1508.2491798223832,1481.0337660869727,27.215413735410493,1480.9663440091879,1511.7002374059905,-30.733893396802614,,0.0,-0.19999999999999996,0.09999999999999998,-0.19999999999999996,0,0,0.0,1,0.0,,,,
2024-04-20,Tourney_5,WTA,Grass,QF,wta player 16,wta player 9,WTA_Player_16,WTA_Player_9,1.0,1.274,6.439,,1504.6153862552324,1489.713018034432,14.902368220800327,1532.914541793224,1500.0,32.91454179322409,,-0.39999999999999997,0.30000000000000004,-0.0444444444444444,0.30000000000000004,0,0,0.0,0,0.0,,,,
2024-04-23,Tourney_2,WTA,Grass,SF,wta player 15,wta player 2,WTA_Player_15,WTA_Player_2,1.0,1.939,2.357,,1493.3384430786261,1473.2341180378612,20.104325040764934,1487.2279626287807,1502.7471463706959,-15.519183741915185,,0.19999999999999996,-0.19999999999999996,0.09999999999999998,-0.09999999999999998,0,0,-0.5,0,0.0,,,,
2024-04-26,Tourney_8,ATP,Grass,F,atp player 14,atp player 7,ATP_Player_7,ATP_Player_14,0.0,3.72,1.49,,1445.4858634618572,1445.802362548771,-0.31649908691383644,1462.6809029624546,1523.585699413623,-60.904796451168295,,0.2,-1.0,-0.1,-0.7142857142857143,0,0,0.0,1,0.0,,,,
2024-04-29,Tourney_8,ATP,Clay,F,atp player 12,atp player 14,ATP_Player_14,ATP_Player_12,0.0,6.858,1.259,,1543.752198847225,1433.4967949500256,110.25540389719936,1476.8504819916977,1476.8359771266146,0.014504865083154073,,0.8,0.25,0.6,0.25,0,0,0.0,1,0.0,,,,
2024-05-02,Tourney_1,ATP,Hard,QF,atp player 15,atp player 9,ATP_Player_15,ATP_Player_9,1.0,3.565,1.516,,1519.3111105947912,1549.669186233485,-30.35807563869389,1511.2618929870832,1520.77658995706,-9.51469696997674,,0.0,-0.15000000000000002,-0.09999999999999998,-0.15000000000000002,0,0,0.0,1,0.0,,,,
2024-05-05,Tourney_8,WTA,Hard,F,wta player 4,wta player 9,WTA_Player_4,WTA_Player_9,1.0,2.707,1.752,,1531.1808577859174,1478.2274121823336,52.95344560358376,1476.432544666832,1492.157201681873,-15.724657015040975,,0.20000000000000007,-0.15000000000000002,0.19999999999999996,-0.15000000000000002,0,0,0.0,0,0.0,,,,
2024-05-08,Tourney_1,WTA,Hard,SF,wta player 18,wta player 3,WTA_Player_18,WTA_Player_3,1.0,2.416,1.901,,1466.5991053687515,1490.2942491493752,-23.695143780623766,1501.5201996372646,1487.585699413623,13.934500223641635,,0.0,0.5,-0.0444444444444444,0.5,0,0,0.0,0,0.0,,,,
2024-05-11,Tourney_4,ATP,Hard,F,atp player 10,atp player 9,ATP_Player_9,ATP_Player_10,0.0,3.927,1.459,,1469.202113689085,1536.6233157776028,-67.4212020885177,1447.9750437483267,1508.4480460940376,-60.47300234571094,,0.19999999999999996,-0.39999999999999997,-0.39999999999999997,-0.37777777777777777,0,0,-0.5,1,0.0,,,,
2024-05-14,Tourney_4,WTA,Grass,R32,wta player 12,wta player 15,WTA_Player_15,WTA_Player_12,0.0,2.5,1.852,,1507.8735727650806,1504.6448382618144,3.228734503266196,1500.0,1499.7636200431314,0.23637995686863178,,-0.20000000000000007,-0.09999999999999998,0.09999999999999998,0.0,-2,0,-0.5,0,0.0,,,,
2024-05-17,Tourney_1,WTA,Hard,F,wta player 12,wta player 15,WTA_Player_12,WTA_Player_15,1.0,1.656,2.973,,1495.7620594361376,1516.7563515907573,-20.994292154619643,1487.64613358822,1502.416268319314,-14.770134731094004,,-0.4,-0.16666666666666669,0.0,-0.16666666666666669,-1,0,-1.0,0,0.0,,,,
2024-05-20,Tourney_8,ATP,Grass,R16,atp player 10,atp player 6,ATP_Player_10,ATP_Player_6,1.0,1.291,6.051,,1459.5019633354239,1458.5716328886974,0.9303304467264297,1518.2697723473625,1479.7403839704682,38.5293883768943,,0.0,0.0,-0.10000000000000003,0.2916666666666667,0,0,0.5,1,0.0,,,,
2024-05-23,Tourney_6,ATP,Hard,R32,atp player 11,atp player 4,ATP_Player_4,ATP_Player_11,0.0,1.425,4.196,,1495.1916206099263,1568.2794111266944,-73.08779051676811,1534.3057576430895,1488.9702000710126,45.33555757207682,,-0.8,0.4,-0.4,0.3142857142857143,0,0,0.5,1,0.0,,,,
2024-05-26,Tourney_7,WTA,Clay,R16,wta player 17,wta player 3,WTA_Player_17,WTA_Player_3,1.0,2.683,1.763,,1519.8656061042261,1477.4771143845944,42.3884917196317,1504.9433855811185,1502.3848204276005,2.558565153517975,,0.4,0.09999999999999998,0.19999999999999996,0.0,0,0,0.0,0,0.0,,,,
2024-05-29,Tourney_7,ATP,Hard,QF,atp player 12,atp player 15,ATP_Player_15,ATP_Player_12,0.0,2.245,2.022,,1528.0669956387412,1532.3569810506735,-4.289985411932321,1524.365921829564,1523.5904368501056,0.775484979458497,,0.0,-0.20000000000000007,-0.09999999999999998,0.0,0,0,0.0,1,0.0,,,,
2024-06-01,Tourney_8,WTA,Clay,QF,wta player 14,wta player 9,WTA_Player_14,WTA_Player_9,1.0,1.566,3.316,,1498.4788403403425,1468.042327919868,30.4365124204744,1476.8414159696517,1497.307042246109,-20.465626276457215,,0.19999999999999996,-0.5,0.2,-0.5,0,0,0.0,0,0.0,,,,
2024-06-04,Tourney_2,ATP,Clay,R16,atp player 16,atp player 3,ATP_Player_16,ATP_Player_3,1.0,3.002,1.648,,1469.9718353145647,1523.2860167469307,-53.31418143236601,1498.6414864840765,1542.8322797859591,-44.19079330188265,,0.19999999999999996,-0.20000000000000007,-0.29999999999999993,-0.25,0,0,0.0,1,0.0,,,,
2024-06-07,Tourney_1,ATP,Clay,R32,atp player 11,atp player 16,ATP_Player_11,ATP_Player_16,1.0,2.096,2.16,,1485.6793942627257,1483.7989235091925,1.8804707535332454,1498.7923161166568,1512.1596047080864,-13.367288591429542,,-0.39999999999999997,-0.19999999999999996,-0.2,-0.0714285714285714,0,0,1.0,1,0.0,,,,
2024-06-10,Tourney_5,WTA,Grass,QF,wta player 11,wta player 17,WTA_Player_17,WTA_Player_11,0.0,3.032,1.639,,1509.2640863260551,1530.4087805619702,-21.14469423591504,1485.6970732323932,1513.5430277112907,-27.84595447889751,,-0.4,-0.2666666666666666,-0.09999999999999998,-0.2666666666666666,0,0,0.0,0,0.0,,,,
2024-06-13,Tourney_1,ATP,Hard,R32,atp player 2,atp player 5,ATP_Player_2,ATP_Player_5,1.0,2.437,1.888,,1544.3530800931144,1526.055740837406,18.297339255708494,1512.0,1523.993180765416,-11.9931807654159,,0.0,0.25,0.19999999999999996,0.25,0,0,0.0,1,0.0,,,,
2024-06-16,Tourney_5,ATP,Clay,R16,atp player 15,atp player 17,ATP_Player_15,ATP_Player_17,1.0,2.245,2.022,,1544.2088177335002,1469.837960354511,74.37085737898906,1494.0250949311019,1467.4811085506149,26.543986380487013,,0.6,0.39999999999999997,0.4,0.3,0,0,-1.0,1,0.0,,,,
2024-06-19,Tourney_4,ATP,Clay,QF,atp player 12,atp player 8,ATP_Player_8,ATP_Player_12,0.0,1.817,2.566,,1516.2151589559146,1481.2564636824052,34.95869527350942,1464.8499810114063,1512.8506723284393,-48.00069131703299,,0.39999999999999997,-0.4666666666666666,0.19999999999999996,-0.4666666666666666,0,0,1.5,1,0.0,,,,
2024-06-22,Tourney_4,WTA,Hard,QF,wta player 19,wta player 2,WTA_Player_2,WTA_Player_19,0.0,5.904,1.298,,1487.1446198627389,1461.927722854673,25.21689700806587,1502.0543423990325,1466.7456860522634,35.30865634676911,,0.19999999999999996,0.3,0.09999999999999998,0.2142857142857143,0,0,0.0,0,0.0,,,,
2024-06-25,Tourney_2,ATP,Clay,QF,atp player 18,atp player 5,ATP_Player_18,ATP_Player_5,1.0,1.453,3.97,,1504.981893725934,1514.6871249410672,-9.705231215133153,1476.8009680362954,1514.7119034670095,-37.91093543071406,,0.20000000000000007,-0.6,0.09999999999999998,-0.6,0,0,0.0,1,0.0,,,,
2024-06-28,Tourney_5,WTA,Grass,R32,wta player 10,wta player 7,WTA_Player_10,WTA_Player_7,1.0,1.523,3.528,,1514.364541319654,1519.059203500121,-4.694662180466821,1465.23765107837,1489.6144003517684,-24.376749273398445,,0.20000000000000007,-0.4,0.15555555555555556,-0.4,0,0,0.0,0,0.0,,,,
2024-07-01,Tourney_1,WTA,Grass,R32,wta player 11,wta player 15,WTA_Player_11,WTA_Player_15,1.0,1.773,2.659,,1497.9934978691226,1504.0321156943776,-6.03861782525496,1474.6567843871453,1511.7717843163462,-37.11499992920085,,-0.19999999999999996,-0.39999999999999997,-0.09999999999999998,-0.23809523809523808,0,0,0.0,0,0.0,,,,
2024-07-04,Tourney_4,ATP,Clay,F,atp player 19,atp player 8,ATP_Player_19,ATP_Player_8,1.0,1.49,3.72,,1525.8437287008485,1494.459835909062,31.383892791786593,1530.5072778691974,1523.2032554959972,7.304022373200269,,0.0,-0.15000000000000002,0.0,-0.08333333333333337,0,0,0.5,1,0.0,,,,
2024-07-07,Tourney_2,ATP,Clay,QF,atp player 1,atp player 9,ATP_Player_1,ATP_Player_9,1.0,3.801,1.477,,1515.6508748331948,1546.323466131264,-30.672591298069165,1521.2543160686496,1512.2081392731914,9.046176795458223,,-0.39999999999999997,0.0,-0.19999999999999996,0.09523809523809523,0,0,-0.5,1,0.0,,,,
2024-07-10,Tourney_1,WTA,Grass,R32,wta player 15,wta player 4,WTA_Player_4,WTA_Player_15,0.0,1.453,3.97,,1491.823570222511,1541.365942048383,-49.542371825871896,1498.494731721408,1557.2164546334502,-58.721722912042196,,-0.4,-0.4,-0.09999999999999998,-0.5,0,0,-0.5,0,0.0,,,,
2024-07-13,Tourney_3,ATP,Clay,SF,atp player 11,atp player 7,ATP_Player_7,ATP_Player_11,0.0,1.551,3.385,,1497.6144457380603,1457.7914310606027,39.82301467745765,1511.2537782361248,1466.032955224774,45.22082301135083,,0.2,0.6,0.0,0.5714285714285714,0,0,0.0,1,0.0,,,,
2024-07-16,Tourney_8,ATP,Hard,SF,atp player 15,atp player 4,ATP_Player_4,ATP_Player_15,0.0,2.416,1.901,,1553.6786658101796,1577.791637473895,-24.11297166371537,1535.6172211079295,1502.5272078931916,33.09001321473784,,0.0,0.20000000000000007,0.0,0.2142857142857143,0,0,0.0,1,0.0,,,,
2024-07-19,Tourney_3,ATP,Hard,F,atp player 1,atp player 11,ATP_Player_1,ATP_Player_11,1.0,1.979,2.3,,1528.70752490485,1484.2449994222575,44.46252548259258,1522.2266662789136,1520.7487498209105,1.4779164580031647,,0.2,0.15000000000000002,0.2,0.125,0,0,0.0,1,0.0,,,,
2024-07-22,Tourney_7,ATP,Grass,F,atp player 6,atp player 8,ATP_Player_8,ATP_Player_6,0.0,2.707,1.752,,1446.6037652871728,1483.540858551305,-36.93709326413227,1469.0657133680745,1499.0316528136902,-29.96593944561573,,0.0,0.0,0.10000000000000003,-0.2142857142857143,0,0,0.0,1,0.0,,,,
2024-07-25,Tourney_5,WTA,Grass,R32,wta player 17,wta player 19,WTA_Player_17,WTA_Player_19,1.0,1.51,3.603,,1541.6793690189027,1474.2751852479694,67.40418377093329,1524.5833165565386,1488.0,36.58331655653865,,0.6,0.75,0.29999999999999993,0.75,0,0,0.0,0,0.0,,,,
2024-07-28,Tourney_3,ATP,Clay,QF,atp player 17,atp player 19,ATP_Player_17,ATP_Player_19,1.0,1.763,2.683,,1460.3681122778316,1536.7627060586053,-76.39459378077368,1456.3961257593235,1542.255043031177,-85.85891727185344,,-0.2,-0.39999999999999997,-0.2,-0.5333333333333333,0,0,-0.5,1,0.0,,,,
2024-07-31,Tourney_6,WTA,Clay,QF,wta player 12,wta player 13,WTA_Player_13,WTA_Player_12,0.0,2.635,1.784,,1508.4862953325173,1491.4115094382419,17.074785894275465,1523.5164413935543,1501.880323199787,21.636118193767288,,-0.19999999999999996,0.5,0.17142857142857137,0.5,0,0,0.0,0,0.0,,,,
2024-08-03,Tourney_7,WTA,Grass,QF,wta player 10,wta player 3,WTA_Player_10,WTA_Player_3,1.0,2.036,2.228,,1526.5266793391984,1466.9339399268504,59.59273941234801,1478.0782153425216,1501.1434311950316,-23.065215852509937,,0.6000000000000001,-0.25,0.19999999999999996,-0.25,0,0,0.0,0,0.0,,,,
2024-08-06,Tourney_3,WTA,Hard,F,wta player 2,wta player 8,WTA_Player_2,WTA_Player_8,1.0,1.966,2.319,,1474.7971574694425,1537.6364995553608,-62.83934208591836,1479.9610227410253,1523.1990049209408,-43.237982179915434,,-0.4,-0.6,-0.19999999999999996,-0.625,0,0,-0.5,0,0.0,,,,
2024-08-09,Tourney_5,ATP,Grass,QF,atp player 11,atp player 7,ATP_Player_11,ATP_Player_7,1.0,2.081,2.177,,1473.7723518184803,1471.1608773764056,2.611474442074723,1464.1754848928783,1533.503407904532,-69.32792301165364,,-0.2,-0.8,-0.10000000000000003,-0.8,0,0,-0.5,1,0.0,,,,
2024-08-12,Tourney_3,ATP,Clay,QF,atp player 13,atp player 2,ATP_Player_2,ATP_Player_13,0.0,2.612,1.795,,1433.2116431844813,1555.721695989453,-122.51005280497179,1475.9861677308843,1535.5842659626642,-59.598098231779886,,-0.6000000000000001,-0.8,-0.39999999999999997,-0.8,0,0,0.0,1,0.0,,,,
2024-08-15,Tourney_1,ATP,Grass,F,atp player 2,atp player 5,ATP_Player_2,ATP_Player_5,1.0,2.437,1.888,,1563.657413509976,1502.3520052906688,61.30540821930731,1500.3876227764051,1487.1882403754753,13.199382400929835,,0.20000000000000007,0.16666666666666669,0.29999999999999993,0.16666666666666669,0,0,0.5,1,0.0,,,,
2024-08-18,Tourney_5,ATP,Hard,SF,atp player 12,atp player 20,ATP_Player_12,ATP_Player_20,1.0,1.966,2.319,,1503.011786729258,1510.2852625260764,-7.273475796818502,1512.3391375717401,1499.1183536602277,13.220783911512399,,0.2,0.09999999999999998,-0.09999999999999998,0.0714285714285714,0,0,-0.5,1,0.0,,,,
2024-08-21,Tourney_3,WTA,Hard,F,wta player 13,wta player 16,WTA_Player_13,WTA_Player_16,1.0,2.112,2.144,,1504.0007773170257,1516.1009921073307,-12.100214790305017,1490.139153742511,1496.7735732416043,-6.6344194990931555,,0.4,-0.09999999999999998,0.09999999999999998,-0.09999999999999998,0,0,-1.5,0,0.0,,,,
2024-08-24,Tourney_5,WTA,Grass,SF,wta player 13,wta player 3,WTA_Player_3,WTA_Player_13,0.0,4.104,1.436,,1516.4185350393204,1456.972250500736,59.44628453858445,1487.9856917426919,1488.3479551362798,-0.3622633935879094,,0.8,-0.4,0.19999999999999996,-0.4,0,0,0.0,0,0.0,,,,
2024-08-27,Tourney_1,WTA,Hard,QF,wta player 13,wta player 2,WTA_Player_13,WTA_Player_2,1.0,1.913,2.396,,1502.3851372441145,1488.9441906949548,13.440946549159662,1502.3682706268355,1493.4467475762885,8.921523050546966,,0.20000000000000007,0.0,0.09999999999999998,0.05555555555555558,0,0,0.0,0,0.0,,,,
2024-08-30,Tourney_3,WTA,Grass,SF,wta player 19,wta player 9,WTA_Player_9,WTA_Player_19,0.0,1.648,3.002,,1464.5744686874918,1457.090886854474,7.483581833017752,1477.2588939356285,1489.1334392118831,-11.874545276254594,,-0.2,0.0,0.10000000000000003,0.0,0,0,0.0,0,0.0,,,,
2024-09-02,Tourney_6,WTA,Clay,R32,wta player 5,wta player 6,WTA_Player_5,WTA_Player_6,1.0,2.193,2.066,,1468.42945200649,1462.9311930500905,5.498258956399468,1489.0082760933005,1501.9365672022866,-12.928291108986059,,-0.2,-0.16666666666666669,-0.09999999999999998,-0.16666666666666669,0,0,0.5,0,0.0,,,,
2024-09-05,Tourney_8,WTA,Grass,QF,wta player 14,wta player 9,WTA_Player_9,WTA_Player_14,0.0,1.622,3.091,,1509.4302814057364,1469.3493206485568,40.08096075717958,1489.2168829429745,1500.723466567016,-11.506583624041468,,0.19999999999999996,-0.16666666666666669,0.19999999999999996,-0.16666666666666669,0,0,0.5,0,0.0,,,,
2024-09-08,Tourney_1,WTA,Grass,R32,wta player 10,wta player 17,WTA_Player_10,WTA_Player_17,1.0,2.144,2.112,,1536.4883687653128,1551.3800855793802,-14.891716814067422,1490.8736914012734,1535.3244226209101,-44.45073121963674,,0.0,-0.4,-0.10000000000000009,-0.4,0,0,0.0,0,0.0,,,,
2024-09-11,Tourney_3,WTA,Grass,SF,wta player 14,wta player 5,WTA_Player_14,WTA_Player_5,1.0,2.478,1.864,,1496.0520427226863,1480.2395647212898,15.812478001396585,1477.6141610219845,1486.8414119455372,-9.227250923552674,,0.19999999999999996,-0.15000000000000002,0.09999999999999998,-0.17857142857142855,0,0,0.0,0,0.0,,,,
2024-09-14,Tourney_7,ATP,Clay,QF,atp player 16,atp player 19,ATP_Player_19,ATP_Player_16,0.0,1.379,4.649,,1471.863872033858,1522.1658467962372,-50.30197476237936,1499.6981425886183,1527.3485081791619,-27.650365590543515,,0.0,0.0,-0.09999999999999998,-0.09999999999999998,0,0,0.0,1,0.0,,,,
2024-09-17,Tourney_3,ATP,Hard,F,atp player 18,atp player 19,ATP_Player_18,ATP_Player_19,1.0,1.614,3.122,,1517.3170133763324,1532.4405164710267,-15.123503094694343,1512.7703705166139,1541.0464770636195,-28.27610654700561,,0.20000000000000007,-0.20000000000000007,-0.0444444444444444,-0.2333333333333334,0,0,0.0,1,0.0,,,,
2024-09-20,Tourney_4,ATP,Grass,SF,atp player 16,atp player 8,ATP_Player_16,ATP_Player_8,1.0,1.366,4.814,,1461.5892023590684,1494.2698813742445,-32.68067901517611,1487.587714500749,1509.9992246972286,-22.41151019647964,,0.0,-0.6,0.0,-0.5555555555555556,0,0,0.0,1,0.0,,,,
2024-09-23,Tourney_4,WTA,Clay,QF,wta player 17,wta player 20,WTA_Player_20,WTA_Player_17,0.0,6.203,1.284,,1538.8660586425215,1520.3911704596335,18.47488818288798,1516.8550174688019,1487.6973058381159,29.15771163068598,,0.20000000000000007,0.46666666666666673,0.17500000000000004,0.23809523809523808,0,0,0.0,0,0.0,,,,
2024-09-26,Tourney_3,ATP,Clay,SF,atp player 6,atp player 8,ATP_Player_6,ATP_Player_8,1.0,1.622,3.091,,1435.8747424642333,1481.1444479430495,-45.26970547881615,1466.6560065358124,1511.4554903340177,-44.7994837982053,,-0.2,-0.39999999999999997,0.0,-0.3142857142857143,0,0,-0.5,1,0.0,,,,
2024-09-29,Tourney_1,WTA,Grass,R32,wta player 13,wta player 14,WTA_Player_14,WTA_Player_13,0.0,1.712,2.809,,1513.921134851814,1507.5062758515346,6.414859000279421,1475.9982038725047,1489.9327840697906,-13.934580197285868,,0.20000000000000007,-0.4,0.0,-0.4,0,0,0.0,0,0.0,,,,
2024-10-02,Tourney_6,WTA,Hard,QF,wta player 16,wta player 18,WTA_Player_18,WTA_Player_16,0.0,2.522,1.84,,1503.683234385036,1479.4162401335323,24.266994251503775,1484.5444563572798,1513.0391769383473,-28.49472058106744,,-0.19999999999999996,-0.19999999999999996,-0.09999999999999998,-0.19999999999999996,0,0,0.5,0,0.0,,,,
